user_id,week_start,event_count,distinct_features,days_since_last_activity
user_1868,2026-07-20,0.0,0.0,41
user_1868,2026-07-27,0.0,0.0,48
user_1868,2026-08-03,0.0,0.0,55
user_1868,2026-08-10,0.0,0.0,62
user_1869,2025-10-20,3.0,3.0,0
user_1869,2025-10-27,1.0,1.0,4
user_1869,2025-11-03,3.0,2.0,1
user_1869,2025-11-10,6.0,3.0,1
user_1869,2025-11-17,2.0,2.0,1
user_1869,2025-11-24,3.0,3.0,0
user_1869,2025-12-01,6.0,4.0,2
user_1869,2025-12-08,0.0,0.0,9
user_1869,2025-12-15,0.0,0.0,16
user_1869,2025-12-22,0.0,0.0,23
user_1869,2025-12-29,0.0,0.0,30
user_1869,2026-01-05,0.0,0.0,37
user_1869,2026-01-12,0.0,0.0,44
user_1869,2026-01-19,0.0,0.0,51
user_1869,2026-01-26,0.0,0.0,58
user_1869,2026-02-02,0.0,0.0,65
user_187,2026-04-13,2.0,2.0,0
user_187,2026-04-20,2.0,2.0,0
user_187,2026-04-27,2.0,2.0,1
user_187,2026-05-04,4.0,2.0,0
user_187,2026-05-11,0.0,0.0,7
user_187,2026-05-18,2.0,2.0,1
user_187,2026-05-25,0.0,0.0,8
user_187,2026-06-01,2.0,2.0,0
user_187,2026-06-08,2.0,2.0,1
user_187,2026-06-15,0.0,0.0,8
user_187,2026-06-22,3.0,3.0,0
user_187,2026-06-29,0.0,0.0,7
user_187,2026-07-06,0.0,0.0,14
user_187,2026-07-13,0.0,0.0,21
user_187,2026-07-20,0.0,0.0,28
user_187,2026-07-27,0.0,0.0,35
user_187,2026-08-03,0.0,0.0,42
user_187,2026-08-10,0.0,0.0,49
user_1870,2026-06-01,6.0,4.0,0
user_1870,2026-06-08,9.0,4.0,0
user_1870,2026-06-15,5.0,4.0,3
user_1870,2026-06-22,4.0,2.0,4
user_1870,2026-06-29,0.0,0.0,11
user_1870,2026-07-06,0.0,0.0,18
user_1870,2026-07-13,0.0,0.0,25
user_1870,2026-07-20,0.0,0.0,32
user_1870,2026-07-27,0.0,0.0,39
user_1870,2026-08-03,0.0,0.0,46
user_1870,2026-08-10,0.0,0.0,53
user_1871,2025-08-11,2.0,1.0,0
user_1871,2025-08-18,3.0,3.0,1
user_1871,2025-08-25,1.0,1.0,1
user_1871,2025-09-01,3.0,2.0,4
user_1871,2025-09-08,2.0,2.0,5
user_1871,2025-09-15,4.0,3.0,1
user_1871,2025-09-22,1.0,1.0,5
user_1871,2025-09-29,0.0,0.0,12
user_1871,2025-10-06,1.0,1.0,0
user_1871,2025-10-13,0.0,0.0,7
user_1871,2025-10-20,3.0,2.0,5
user_1871,2025-10-27,1.0,1.0,5
user_1871,2025-11-03,2.0,2.0,4
user_1871,2025-11-10,0.0,0.0,11
user_1871,2025-11-17,0.0,0.0,18
user_1871,2025-11-24,0.0,0.0,25
user_1871,2025-12-01,0.0,0.0,32
user_1871,2025-12-08,0.0,0.0,39
user_1871,2025-12-15,0.0,0.0,46
user_1871,2025-12-22,0.0,0.0,53
user_1871,2025-12-29,0.0,0.0,60
user_1872,2026-03-02,1.0,1.0,0
user_1872,2026-03-09,9.0,3.0,0
user_1872,2026-03-16,10.0,3.0,1
user_1872,2026-03-23,3.0,2.0,5
user_1872,2026-03-30,6.0,3.0,0
user_1872,2026-04-06,0.0,0.0,7
user_1872,2026-04-13,0.0,0.0,14
user_1872,2026-04-20,0.0,0.0,21
user_1872,2026-04-27,0.0,0.0,28
user_1872,2026-05-04,0.0,0.0,35
user_1872,2026-05-11,0.0,0.0,42
user_1872,2026-05-18,0.0,0.0,49
user_1872,2026-05-25,0.0,0.0,56
user_1872,2026-06-01,0.0,0.0,63
user_1873,2025-12-01,5.0,4.0,0
user_1873,2025-12-08,2.0,2.0,4
user_1873,2025-12-15,3.0,3.0,0
user_1873,2025-12-22,6.0,3.0,1
user_1873,2025-12-29,2.0,2.0,1
user_1873,2026-01-05,1.0,1.0,0
user_1873,2026-01-12,6.0,3.0,1
user_1873,2026-01-19,2.0,2.0,3
user_1873,2026-01-26,1.0,1.0,2
user_1873,2026-02-02,2.0,2.0,3
user_1873,2026-02-09,0.0,0.0,10
user_1873,2026-02-16,0.0,0.0,17
user_1873,2026-02-23,0.0,0.0,24
user_1873,2026-03-02,0.0,0.0,31
user_1873,2026-03-09,0.0,0.0,38
user_1873,2026-03-16,0.0,0.0,45
user_1873,2026-03-23,0.0,0.0,52
user_1873,2026-03-30,0.0,0.0,59
user_1873,2026-04-06,0.0,0.0,66
user_1874,2026-03-30,3.0,3.0,0
user_1874,2026-04-06,5.0,3.0,0
user_1874,2026-04-13,5.0,3.0,0
user_1874,2026-04-20,5.0,3.0,0
user_1874,2026-04-27,2.0,2.0,5
user_1874,2026-05-04,0.0,0.0,12
user_1874,2026-05-11,0.0,0.0,19
user_1874,2026-05-18,0.0,0.0,26
user_1874,2026-05-25,0.0,0.0,33
user_1874,2026-06-01,0.0,0.0,40
user_1874,2026-06-08,0.0,0.0,47
user_1874,2026-06-15,0.0,0.0,54
user_1874,2026-06-22,0.0,0.0,61
user_1875,2025-09-22,3.0,2.0,2
user_1875,2025-09-29,7.0,3.0,0
user_1875,2025-10-06,3.0,3.0,0
user_1875,2025-10-13,2.0,2.0,5
user_1875,2025-10-20,2.0,2.0,3
user_1875,2025-10-27,4.0,2.0,0
user_1875,2025-11-03,4.0,3.0,0
user_1875,2025-11-10,0.0,0.0,7
user_1875,2025-11-17,4.0,2.0,1
user_1875,2025-11-24,2.0,2.0,1
user_1875,2025-12-01,0.0,0.0,8
user_1875,2025-12-08,0.0,0.0,15
user_1875,2025-12-15,0.0,0.0,22
user_1875,2025-12-22,0.0,0.0,29
user_1875,2025-12-29,0.0,0.0,36
user_1875,2026-01-05,0.0,0.0,43
user_1875,2026-01-12,0.0,0.0,50
user_1875,2026-01-19,0.0,0.0,57
user_1875,2026-01-26,0.0,0.0,64
user_1876,2026-01-05,3.0,2.0,0
user_1876,2026-01-12,22.0,4.0,0
user_1876,2026-01-19,1.0,1.0,6
user_1876,2026-01-26,0.0,0.0,13
user_1876,2026-02-02,0.0,0.0,20
user_1876,2026-02-09,0.0,0.0,27
user_1876,2026-02-16,0.0,0.0,34
user_1876,2026-02-23,0.0,0.0,41
user_1876,2026-03-02,0.0,0.0,48
user_1876,2026-03-09,0.0,0.0,55
user_1876,2026-03-16,0.0,0.0,62
user_1877,2025-11-03,2.0,2.0,1
user_1877,2025-11-10,0.0,0.0,8
user_1877,2025-11-17,1.0,1.0,0
user_1877,2025-11-24,1.0,1.0,2
user_1877,2025-12-01,3.0,3.0,0
user_1877,2025-12-08,0.0,0.0,7
user_1877,2025-12-15,1.0,1.0,3
user_1877,2025-12-22,1.0,1.0,1
user_1877,2025-12-29,2.0,2.0,5
user_1877,2026-01-05,3.0,2.0,0
user_1877,2026-01-12,2.0,1.0,0
user_1877,2026-01-19,1.0,1.0,1
user_1877,2026-01-26,4.0,2.0,2
user_1877,2026-02-02,2.0,2.0,1
user_1877,2026-02-09,3.0,2.0,1
user_1877,2026-02-16,3.0,2.0,1
user_1877,2026-02-23,1.0,1.0,4
user_1877,2026-03-02,0.0,0.0,11
user_1877,2026-03-09,0.0,0.0,18
user_1877,2026-03-16,0.0,0.0,25
user_1877,2026-03-23,0.0,0.0,32
user_1877,2026-03-30,0.0,0.0,39
user_1877,2026-04-06,0.0,0.0,46
user_1877,2026-04-13,0.0,0.0,53
user_1877,2026-04-20,0.0,0.0,60
user_1878,2025-10-20,5.0,4.0,1
user_1878,2025-10-27,4.0,3.0,0
user_1878,2025-11-03,6.0,3.0,0
user_1878,2025-11-10,7.0,4.0,0
user_1878,2025-11-17,3.0,3.0,5
user_1878,2025-11-24,0.0,0.0,12
user_1878,2025-12-01,0.0,0.0,19
user_1878,2025-12-08,0.0,0.0,26
user_1878,2025-12-15,0.0,0.0,33
user_1878,2025-12-22,0.0,0.0,40
user_1878,2025-12-29,0.0,0.0,47
user_1878,2026-01-05,0.0,0.0,54
user_1878,2026-01-12,0.0,0.0,61
user_1879,2026-03-09,2.0,2.0,3
user_1879,2026-03-16,5.0,3.0,1
user_1879,2026-03-23,0.0,0.0,8
user_1879,2026-03-30,0.0,0.0,15
user_1879,2026-04-06,0.0,0.0,22
user_1879,2026-04-13,0.0,0.0,29
user_1879,2026-04-20,1.0,1.0,1
user_1879,2026-04-27,1.0,1.0,3
user_1879,2026-05-04,1.0,1.0,3
user_1879,2026-05-11,2.0,2.0,0
user_1879,2026-05-18,0.0,0.0,7
user_1879,2026-05-25,1.0,1.0,2
user_1879,2026-06-01,3.0,3.0,1
user_1879,2026-06-08,1.0,1.0,3
user_1879,2026-06-15,1.0,1.0,4
user_1879,2026-06-22,0.0,0.0,11
user_1879,2026-06-29,2.0,2.0,4
user_1879,2026-07-06,1.0,1.0,3
user_1879,2026-07-13,3.0,1.0,1
user_1879,2026-07-20,0.0,0.0,8
user_1879,2026-07-27,0.0,0.0,15
user_1879,2026-08-03,0.0,0.0,22
user_1879,2026-08-10,0.0,0.0,29
user_188,2026-01-12,14.0,3.0,0
user_188,2026-01-19,12.0,4.0,3
user_188,2026-01-26,0.0,0.0,10
user_188,2026-02-02,0.0,0.0,17
user_188,2026-02-09,0.0,0.0,24
user_188,2026-02-16,0.0,0.0,31
user_188,2026-02-23,0.0,0.0,38
user_188,2026-03-02,0.0,0.0,45
user_188,2026-03-09,0.0,0.0,52
user_188,2026-03-16,0.0,0.0,59
user_188,2026-03-23,0.0,0.0,66
user_1880,2026-03-30,1.0,1.0,0
user_1880,2026-04-06,6.0,4.0,1
user_1880,2026-04-13,5.0,3.0,0
user_1880,2026-04-20,7.0,4.0,0
user_1880,2026-04-27,2.0,1.0,3
user_1880,2026-05-04,0.0,0.0,10
user_1880,2026-05-11,0.0,0.0,17
user_1880,2026-05-18,0.0,0.0,24
user_1880,2026-05-25,0.0,0.0,31
user_1880,2026-06-01,0.0,0.0,38
user_1880,2026-06-08,0.0,0.0,45
user_1880,2026-06-15,0.0,0.0,52
user_1880,2026-06-22,0.0,0.0,59
user_1880,2026-06-29,0.0,0.0,66
user_1881,2026-04-27,0.0,0.0,3
user_1881,2026-05-04,9.0,4.0,0
user_1881,2026-05-11,5.0,3.0,0
user_1881,2026-05-18,3.0,2.0,1
user_1881,2026-05-25,1.0,1.0,6
user_1881,2026-06-01,0.0,0.0,13
user_1881,2026-06-08,0.0,0.0,20
user_1881,2026-06-15,0.0,0.0,27
user_1881,2026-06-22,0.0,0.0,34
user_1881,2026-06-29,0.0,0.0,41
user_1881,2026-07-06,0.0,0.0,48
user_1881,2026-07-13,0.0,0.0,55
user_1881,2026-07-20,0.0,0.0,62
user_1882,2026-03-16,6.0,2.0,1
user_1882,2026-03-23,3.0,3.0,0
user_1882,2026-03-30,12.0,4.0,0
user_1882,2026-04-06,2.0,2.0,6
user_1882,2026-04-13,0.0,0.0,13
user_1882,2026-04-20,0.0,0.0,20
user_1882,2026-04-27,0.0,0.0,27
user_1882,2026-05-04,0.0,0.0,34
user_1882,2026-05-11,0.0,0.0,41
user_1882,2026-05-18,0.0,0.0,48
user_1882,2026-05-25,0.0,0.0,55
user_1882,2026-06-01,0.0,0.0,62
user_1883,2026-03-23,1.0,1.0,0
user_1883,2026-03-30,2.0,2.0,5
user_1883,2026-04-06,2.0,2.0,5
user_1883,2026-04-13,2.0,2.0,1
user_1883,2026-04-20,3.0,3.0,0
user_1883,2026-04-27,0.0,0.0,7
user_1883,2026-05-04,3.0,2.0,1
user_1883,2026-05-11,6.0,3.0,0
user_1883,2026-05-18,1.0,1.0,6
user_1883,2026-05-25,0.0,0.0,13
user_1883,2026-06-01,0.0,0.0,20
user_1883,2026-06-08,0.0,0.0,27
user_1883,2026-06-15,0.0,0.0,34
user_1883,2026-06-22,0.0,0.0,41
user_1883,2026-06-29,0.0,0.0,48
user_1883,2026-07-06,0.0,0.0,55
user_1883,2026-07-13,0.0,0.0,62
user_1884,2026-05-04,0.0,0.0,6
user_1884,2026-05-11,1.0,1.0,1
user_1884,2026-05-18,2.0,2.0,1
user_1884,2026-05-25,3.0,3.0,0
user_1884,2026-06-01,2.0,2.0,0
user_1884,2026-06-08,1.0,1.0,6
user_1884,2026-06-15,0.0,0.0,13
user_1884,2026-06-22,1.0,1.0,3
user_1884,2026-06-29,1.0,1.0,0
user_1884,2026-07-06,2.0,2.0,0
user_1884,2026-07-13,4.0,3.0,1
user_1884,2026-07-20,0.0,0.0,8
user_1884,2026-07-27,4.0,3.0,0
user_1884,2026-08-03,3.0,3.0,3
user_1884,2026-08-10,0.0,0.0,10
user_1885,2025-10-06,0.0,0.0,0
user_1885,2025-10-13,2.0,1.0,6
user_1885,2025-10-20,6.0,4.0,1
user_1885,2025-10-27,6.0,3.0,0
user_1885,2025-11-03,5.0,3.0,0
user_1885,2025-11-10,5.0,4.0,4
user_1885,2025-11-17,0.0,0.0,11
user_1885,2025-11-24,0.0,0.0,18
user_1885,2025-12-01,0.0,0.0,25
user_1885,2025-12-08,0.0,0.0,32
user_1885,2025-12-15,0.0,0.0,39
user_1885,2025-12-22,0.0,0.0,46
user_1885,2025-12-29,0.0,0.0,53
user_1885,2026-01-05,0.0,0.0,60
user_1886,2025-08-18,1.0,1.0,0
user_1886,2025-08-25,0.0,0.0,7
user_1886,2025-09-01,5.0,3.0,0
user_1886,2025-09-08,2.0,2.0,1
user_1886,2025-09-15,2.0,2.0,1
user_1886,2025-09-22,0.0,0.0,8
user_1886,2025-09-29,2.0,2.0,0
user_1886,2025-10-06,1.0,1.0,2
user_1886,2025-10-13,11.0,4.0,0
user_1886,2025-10-20,2.0,1.0,5
user_1886,2025-10-27,1.0,1.0,6
user_1886,2025-11-03,1.0,1.0,6
user_1886,2025-11-10,0.0,0.0,13
user_1886,2025-11-17,0.0,0.0,20
user_1886,2025-11-24,0.0,0.0,27
user_1886,2025-12-01,0.0,0.0,34
user_1886,2025-12-08,0.0,0.0,41
user_1886,2025-12-15,0.0,0.0,48
user_1886,2025-12-22,0.0,0.0,55
user_1886,2025-12-29,0.0,0.0,62
user_1887,2025-10-13,0.0,0.0,0
user_1887,2025-10-20,4.0,3.0,2
user_1887,2025-10-27,2.0,2.0,4
user_1887,2025-11-03,3.0,2.0,1
user_1887,2025-11-10,4.0,2.0,3
user_1887,2025-11-17,1.0,1.0,0
user_1887,2025-11-24,5.0,4.0,0
user_1887,2025-12-01,1.0,1.0,2
user_1887,2025-12-08,0.0,0.0,9
user_1887,2025-12-15,4.0,3.0,0
user_1887,2025-12-22,2.0,2.0,6
user_1887,2025-12-29,1.0,1.0,4
user_1887,2026-01-05,3.0,3.0,2
user_1887,2026-01-12,0.0,0.0,9
user_1887,2026-01-19,0.0,0.0,16
user_1887,2026-01-26,0.0,0.0,23
user_1887,2026-02-02,0.0,0.0,30
user_1887,2026-02-09,0.0,0.0,37
user_1887,2026-02-16,0.0,0.0,44
user_1887,2026-02-23,0.0,0.0,51
user_1887,2026-03-02,0.0,0.0,58
user_1887,2026-03-09,0.0,0.0,65
user_1888,2026-05-25,12.0,4.0,0
user_1888,2026-06-01,19.0,4.0,0
user_1888,2026-06-08,2.0,2.0,6
user_1888,2026-06-15,0.0,0.0,13
user_1888,2026-06-22,0.0,0.0,20
user_1888,2026-06-29,0.0,0.0,27
user_1888,2026-07-06,0.0,0.0,34
user_1888,2026-07-13,0.0,0.0,41
user_1888,2026-07-20,0.0,0.0,48
user_1888,2026-07-27,0.0,0.0,55
user_1888,2026-08-03,0.0,0.0,62
user_1889,2025-09-22,1.0,1.0,0
user_1889,2025-09-29,5.0,3.0,1
user_1889,2025-10-06,7.0,4.0,1
user_1889,2025-10-13,4.0,2.0,0
user_1889,2025-10-20,4.0,4.0,3
user_1889,2025-10-27,8.0,4.0,0
user_1889,2025-11-03,1.0,1.0,6
user_1889,2025-11-10,0.0,0.0,13
user_1889,2025-11-17,0.0,0.0,20
user_1889,2025-11-24,0.0,0.0,27
user_1889,2025-12-01,0.0,0.0,34
user_1889,2025-12-08,0.0,0.0,41
user_1889,2025-12-15,0.0,0.0,48
user_1889,2025-12-22,0.0,0.0,55
user_1889,2025-12-29,0.0,0.0,62
user_189,2026-01-05,1.0,1.0,3
user_189,2026-01-12,1.0,1.0,6
user_189,2026-01-19,0.0,0.0,13
user_189,2026-01-26,0.0,0.0,20
user_189,2026-02-02,1.0,1.0,6
user_189,2026-02-09,1.0,1.0,4
user_189,2026-02-16,2.0,2.0,0
user_189,2026-02-23,0.0,0.0,7
user_189,2026-03-02,1.0,1.0,1
user_189,2026-03-09,0.0,0.0,8
user_189,2026-03-16,1.0,1.0,1
user_189,2026-03-23,1.0,1.0,3
user_189,2026-03-30,1.0,1.0,4
user_189,2026-04-06,2.0,2.0,1
user_189,2026-04-13,2.0,1.0,2
user_189,2026-04-20,0.0,0.0,9
user_189,2026-04-27,2.0,2.0,2
user_189,2026-05-04,0.0,0.0,9
user_189,2026-05-11,0.0,0.0,16
user_189,2026-05-18,0.0,0.0,23
user_189,2026-05-25,0.0,0.0,30
user_189,2026-06-01,0.0,0.0,37
user_189,2026-06-08,0.0,0.0,44
user_189,2026-06-15,0.0,0.0,51
user_189,2026-06-22,0.0,0.0,58
user_189,2026-06-29,0.0,0.0,65
user_1890,2025-09-29,0.0,0.0,5
user_1890,2025-10-06,3.0,2.0,2
user_1890,2025-10-13,4.0,2.0,0
user_1890,2025-10-20,3.0,2.0,2
user_1890,2025-10-27,3.0,2.0,3
user_1890,2025-11-03,2.0,2.0,4
user_1890,2025-11-10,3.0,2.0,3
user_1890,2025-11-17,4.0,4.0,1
user_1890,2025-11-24,1.0,1.0,6
user_1890,2025-12-01,1.0,1.0,6
user_1890,2025-12-08,0.0,0.0,13
user_1890,2025-12-15,0.0,0.0,20
user_1890,2025-12-22,0.0,0.0,27
user_1890,2025-12-29,0.0,0.0,34
user_1890,2026-01-05,0.0,0.0,41
user_1890,2026-01-12,0.0,0.0,48
user_1890,2026-01-19,0.0,0.0,55
user_1890,2026-01-26,0.0,0.0,62
user_1891,2025-10-27,2.0,2.0,1
user_1891,2025-11-03,4.0,3.0,1
user_1891,2025-11-10,2.0,2.0,0
user_1891,2025-11-17,6.0,4.0,1
user_1891,2025-11-24,6.0,3.0,0
user_1891,2025-12-01,3.0,3.0,0
user_1891,2025-12-08,0.0,0.0,7
user_1891,2025-12-15,0.0,0.0,14
user_1891,2025-12-22,0.0,0.0,21
user_1891,2025-12-29,0.0,0.0,28
user_1891,2026-01-05,0.0,0.0,35
user_1891,2026-01-12,0.0,0.0,42
user_1891,2026-01-19,0.0,0.0,49
user_1891,2026-01-26,0.0,0.0,56
user_1891,2026-02-02,0.0,0.0,63
user_1892,2025-12-08,0.0,0.0,1
user_1892,2025-12-15,4.0,2.0,0
user_1892,2025-12-22,1.0,1.0,5
user_1892,2025-12-29,2.0,2.0,1
user_1892,2026-01-05,0.0,0.0,8
user_1892,2026-01-12,0.0,0.0,15
user_1892,2026-01-19,2.0,2.0,0
user_1892,2026-01-26,1.0,1.0,5
user_1892,2026-02-02,1.0,1.0,3
user_1892,2026-02-09,1.0,1.0,1
user_1892,2026-02-16,3.0,2.0,5
user_1892,2026-02-23,2.0,2.0,0
user_1892,2026-03-02,1.0,1.0,2
user_1892,2026-03-09,1.0,1.0,4
user_1892,2026-03-16,1.0,1.0,5
user_1892,2026-03-23,1.0,1.0,3
user_1892,2026-03-30,1.0,1.0,2
user_1892,2026-04-06,0.0,0.0,9
user_1892,2026-04-13,0.0,0.0,16
user_1892,2026-04-20,0.0,0.0,23
user_1892,2026-04-27,0.0,0.0,30
user_1892,2026-05-04,0.0,0.0,37
user_1892,2026-05-11,0.0,0.0,44
user_1892,2026-05-18,0.0,0.0,51
user_1892,2026-05-25,0.0,0.0,58
user_1892,2026-06-01,0.0,0.0,65
user_1893,2025-10-20,7.0,3.0,2
user_1893,2025-10-27,6.0,4.0,0
user_1893,2025-11-03,3.0,2.0,0
user_1893,2025-11-10,5.0,3.0,3
user_1893,2025-11-17,0.0,0.0,10
user_1893,2025-11-24,0.0,0.0,17
user_1893,2025-12-01,0.0,0.0,24
user_1893,2025-12-08,0.0,0.0,31
user_1893,2025-12-15,0.0,0.0,38
user_1893,2025-12-22,0.0,0.0,45
user_1893,2025-12-29,0.0,0.0,52
user_1893,2026-01-05,0.0,0.0,59
user_1893,2026-01-12,0.0,0.0,66
user_1894,2025-09-29,0.0,0.0,1
user_1894,2025-10-06,4.0,2.0,1
user_1894,2025-10-13,1.0,1.0,1
user_1894,2025-10-20,2.0,1.0,1
user_1894,2025-10-27,3.0,2.0,5
user_1894,2025-11-03,6.0,3.0,2
user_1894,2025-11-10,1.0,1.0,6
user_1894,2025-11-17,1.0,1.0,0
user_1894,2025-11-24,1.0,1.0,5
user_1894,2025-12-01,3.0,3.0,1
user_1894,2025-12-08,3.0,3.0,4
user_1894,2025-12-15,0.0,0.0,11
user_1894,2025-12-22,0.0,0.0,18
user_1894,2025-12-29,0.0,0.0,25
user_1894,2026-01-05,0.0,0.0,32
user_1894,2026-01-12,0.0,0.0,39
user_1894,2026-01-19,0.0,0.0,46
user_1894,2026-01-26,0.0,0.0,53
user_1894,2026-02-02,0.0,0.0,60
user_1895,2025-11-24,3.0,2.0,0
user_1895,2025-12-01,6.0,4.0,0
user_1895,2025-12-08,5.0,3.0,3
user_1895,2025-12-15,4.0,2.0,1
user_1895,2025-12-22,0.0,0.0,8
user_1895,2025-12-29,0.0,0.0,15
user_1895,2026-01-05,0.0,0.0,22
user_1895,2026-01-12,0.0,0.0,29
user_1895,2026-01-19,0.0,0.0,36
user_1895,2026-01-26,0.0,0.0,43
user_1895,2026-02-02,0.0,0.0,50
user_1895,2026-02-09,0.0,0.0,57
user_1895,2026-02-16,0.0,0.0,64
user_1896,2025-11-10,6.0,4.0,0
user_1896,2025-11-17,4.0,3.0,0
user_1896,2025-11-24,7.0,3.0,1
user_1896,2025-12-01,4.0,3.0,2
user_1896,2025-12-08,7.0,4.0,0
user_1896,2025-12-15,3.0,2.0,3
user_1896,2025-12-22,0.0,0.0,10
user_1896,2025-12-29,0.0,0.0,17
user_1896,2026-01-05,0.0,0.0,24
user_1896,2026-01-12,0.0,0.0,31
user_1896,2026-01-19,0.0,0.0,38
user_1896,2026-01-26,0.0,0.0,45
user_1896,2026-02-02,0.0,0.0,52
user_1896,2026-02-09,0.0,0.0,59
user_1896,2026-02-16,0.0,0.0,66
user_1897,2025-10-06,1.0,1.0,1
user_1897,2025-10-13,2.0,2.0,3
user_1897,2025-10-20,4.0,3.0,2
user_1897,2025-10-27,3.0,2.0,0
user_1897,2025-11-03,6.0,4.0,0
user_1897,2025-11-10,3.0,3.0,1
user_1897,2025-11-17,6.0,3.0,0
user_1897,2025-11-24,1.0,1.0,5
user_1897,2025-12-01,0.0,0.0,12
user_1897,2025-12-08,0.0,0.0,19
user_1897,2025-12-15,0.0,0.0,26
user_1897,2025-12-22,0.0,0.0,33
user_1897,2025-12-29,0.0,0.0,40
user_1897,2026-01-05,0.0,0.0,47
user_1897,2026-01-12,0.0,0.0,54
user_1897,2026-01-19,0.0,0.0,61
user_1898,2025-09-01,0.0,0.0,1
user_1898,2025-09-08,4.0,2.0,0
user_1898,2025-09-15,5.0,2.0,0
user_1898,2025-09-22,7.0,4.0,1
user_1898,2025-09-29,5.0,3.0,0
user_1898,2025-10-06,1.0,1.0,4
user_1898,2025-10-13,0.0,0.0,11
user_1898,2025-10-20,0.0,0.0,18
user_1898,2025-10-27,0.0,0.0,25
user_1898,2025-11-03,0.0,0.0,32
user_1898,2025-11-10,0.0,0.0,39
user_1898,2025-11-17,0.0,0.0,46
user_1898,2025-11-24,0.0,0.0,53
user_1898,2025-12-01,0.0,0.0,60
user_1899,2025-12-08,0.0,0.0,2
user_1899,2025-12-15,2.0,2.0,1
user_1899,2025-12-22,0.0,0.0,8
user_1899,2025-12-29,0.0,0.0,15
user_1899,2026-01-05,0.0,0.0,22
user_1899,2026-01-12,2.0,2.0,3
user_1899,2026-01-19,1.0,1.0,2
user_1899,2026-01-26,0.0,0.0,9
user_1899,2026-02-02,1.0,1.0,0
user_1899,2026-02-09,1.0,1.0,5
user_1899,2026-02-16,1.0,1.0,3
user_1899,2026-02-23,2.0,1.0,4
user_1899,2026-03-02,0.0,0.0,11
user_1899,2026-03-09,1.0,1.0,5
user_1899,2026-03-16,1.0,1.0,2
user_1899,2026-03-23,1.0,1.0,0
user_1899,2026-03-30,1.0,1.0,2
user_1899,2026-04-06,0.0,0.0,9
user_1899,2026-04-13,0.0,0.0,16
user_1899,2026-04-20,0.0,0.0,23
user_1899,2026-04-27,0.0,0.0,30
user_1899,2026-05-04,0.0,0.0,37
user_1899,2026-05-11,0.0,0.0,44
user_1899,2026-05-18,0.0,0.0,51
user_1899,2026-05-25,0.0,0.0,58
user_1899,2026-06-01,0.0,0.0,65
user_19,2025-11-03,1.0,1.0,1
user_19,2025-11-10,5.0,4.0,1
user_19,2025-11-17,1.0,1.0,5
user_19,2025-11-24,3.0,3.0,0
user_19,2025-12-01,1.0,1.0,4
user_19,2025-12-08,4.0,2.0,0
user_19,2025-12-15,2.0,2.0,0
user_19,2025-12-22,0.0,0.0,7
user_19,2025-12-29,0.0,0.0,14
user_19,2026-01-05,0.0,0.0,21
user_19,2026-01-12,0.0,0.0,28
user_19,2026-01-19,0.0,0.0,35
user_19,2026-01-26,0.0,0.0,42
user_19,2026-02-02,0.0,0.0,49
user_19,2026-02-09,0.0,0.0,56
user_19,2026-02-16,0.0,0.0,63
user_190,2026-01-19,4.0,4.0,0
user_190,2026-01-26,1.0,1.0,1
user_190,2026-02-02,2.0,2.0,0
user_190,2026-02-09,2.0,2.0,5
user_190,2026-02-16,2.0,2.0,0
user_190,2026-02-23,2.0,2.0,4
user_190,2026-03-02,2.0,1.0,0
user_190,2026-03-09,2.0,2.0,3
user_190,2026-03-16,2.0,2.0,3
user_190,2026-03-23,0.0,0.0,10
user_190,2026-03-30,0.0,0.0,17
user_190,2026-04-06,0.0,0.0,24
user_190,2026-04-13,0.0,0.0,31
user_190,2026-04-20,0.0,0.0,38
user_190,2026-04-27,0.0,0.0,45
user_190,2026-05-04,0.0,0.0,52
user_190,2026-05-11,0.0,0.0,59
user_190,2026-05-18,0.0,0.0,66
user_1900,2025-09-08,0.0,0.0,0
user_1900,2025-09-15,3.0,2.0,2
user_1900,2025-09-22,3.0,2.0,1
user_1900,2025-09-29,2.0,2.0,4
user_1900,2025-10-06,5.0,4.0,1
user_1900,2025-10-13,2.0,2.0,3
user_1900,2025-10-20,3.0,2.0,3
user_1900,2025-10-27,3.0,3.0,5
user_1900,2025-11-03,0.0,0.0,12
user_1900,2025-11-10,0.0,0.0,19
user_1900,2025-11-17,0.0,0.0,26
user_1900,2025-11-24,0.0,0.0,33
user_1900,2025-12-01,0.0,0.0,40
user_1900,2025-12-08,0.0,0.0,47
user_1900,2025-12-15,0.0,0.0,54
user_1900,2025-12-22,0.0,0.0,61
user_1901,2025-11-03,1.0,1.0,1
user_1901,2025-11-10,1.0,1.0,6
user_1901,2025-11-17,1.0,1.0,3
user_1901,2025-11-24,2.0,1.0,0
user_1901,2025-12-01,0.0,0.0,7
user_1901,2025-12-08,0.0,0.0,14
user_1901,2025-12-15,3.0,2.0,1
user_1901,2025-12-22,0.0,0.0,8
user_1901,2025-12-29,1.0,1.0,0
user_1901,2026-01-05,0.0,0.0,7
user_1901,2026-01-12,1.0,1.0,3
user_1901,2026-01-19,0.0,0.0,10
user_1901,2026-01-26,1.0,1.0,3
user_1901,2026-02-02,2.0,2.0,2
user_1901,2026-02-09,2.0,2.0,0
user_1901,2026-02-16,0.0,0.0,7
user_1901,2026-02-23,0.0,0.0,14
