user_id,week_start,event_count,distinct_features,days_since_last_activity,baseline,trend_slope,half_life_weeks,is_flagged
user_1475,2026-07-06,0.0,0.0,59,1.0,0.0,inf,False
user_1475,2026-07-13,0.0,0.0,66,1.0,0.0,inf,False
user_1476,2025-09-01,1.0,1.0,3,1.75,0.0,inf,False
user_1476,2025-09-08,2.0,1.0,1,1.75,0.9999999999999998,inf,False
user_1476,2025-09-15,4.0,4.0,0,1.75,1.4999999999999991,inf,False
user_1476,2025-09-22,0.0,0.0,7,1.75,-0.0999999999999999,0.0,False
user_1476,2025-09-29,3.0,2.0,1,1.75,0.2,inf,False
user_1476,2025-10-06,4.0,2.0,0,1.75,0.4,inf,False
user_1476,2025-10-13,1.0,1.0,2,1.75,0.1071428571428572,inf,False
user_1476,2025-10-20,2.0,2.0,2,1.75,0.0595238095238095,inf,False
user_1476,2025-10-27,2.0,2.0,2,1.75,-0.0714285714285714,15.75,False
user_1476,2025-11-03,0.0,0.0,9,1.75,-0.2857142857142858,0.0,False
user_1476,2025-11-10,0.0,0.0,16,1.75,-0.2380952380952381,0.0,True
user_1476,2025-11-17,0.0,0.0,23,1.75,-0.523809523809524,0.0,True
user_1476,2025-11-24,0.0,0.0,30,1.75,-0.4880952380952382,0.0,True
user_1476,2025-12-01,0.0,0.0,37,1.75,-0.2738095238095238,0.0,True
user_1476,2025-12-08,0.0,0.0,44,1.75,-0.2857142857142858,0.0,True
user_1476,2025-12-15,0.0,0.0,51,1.75,-0.1666666666666667,0.0,True
user_1476,2025-12-22,0.0,0.0,58,1.75,0.0,inf,False
user_1476,2025-12-29,0.0,0.0,65,1.75,0.0,inf,False
user_1477,2026-04-27,0.0,0.0,0,0.0,0.0,0.0,True
user_1477,2026-05-04,0.0,0.0,7,0.0,0.0,0.0,True
user_1477,2026-05-11,0.0,0.0,14,0.0,0.0,0.0,True
user_1477,2026-05-18,0.0,0.0,21,0.0,0.0,0.0,True
user_1477,2026-05-25,0.0,0.0,28,0.0,0.0,0.0,True
user_1477,2026-06-01,1.0,1.0,5,0.0,0.1428571428571428,0.0,True
user_1477,2026-06-08,0.0,0.0,12,0.0,0.0714285714285714,0.0,True
user_1477,2026-06-15,1.0,1.0,2,0.0,0.119047619047619,0.0,True
user_1477,2026-06-22,1.0,1.0,0,0.0,0.1547619047619048,0.0,True
user_1477,2026-06-29,2.0,1.0,2,0.0,0.25,0.0,True
user_1477,2026-07-06,0.0,0.0,9,0.0,0.130952380952381,0.0,True
user_1477,2026-07-13,0.0,0.0,16,0.0,0.0119047619047619,0.0,True
user_1477,2026-07-20,1.0,1.0,4,0.0,-0.0238095238095238,0.0,True
user_1477,2026-07-27,0.0,0.0,11,0.0,-0.0595238095238095,0.0,True
user_1477,2026-08-03,0.0,0.0,18,0.0,-0.1785714285714286,0.0,True
user_1477,2026-08-10,0.0,0.0,25,0.0,-0.1904761904761905,0.0,True
user_1478,2025-10-13,1.0,1.0,2,2.25,0.0,inf,False
user_1478,2025-10-20,0.0,0.0,9,2.25,-0.9999999999999998,0.0,False
user_1478,2025-10-27,4.0,2.0,1,2.25,1.4999999999999991,inf,False
user_1478,2025-11-03,4.0,4.0,2,2.25,1.2999999999999998,inf,False
user_1478,2025-11-10,2.0,2.0,1,2.25,0.6000000000000001,inf,False
user_1478,2025-11-17,3.0,2.0,2,2.25,0.4571428571428571,inf,False
user_1478,2025-11-24,0.0,0.0,9,2.25,0.0357142857142857,inf,False
user_1478,2025-12-01,2.0,2.0,0,2.25,0.0238095238095238,inf,False
user_1478,2025-12-08,1.0,1.0,3,2.25,-0.1666666666666667,0.0,False
user_1478,2025-12-15,1.0,1.0,3,2.25,-0.4642857142857144,0.0,False
user_1478,2025-12-22,0.0,0.0,10,2.25,-0.4404761904761907,0.0,True
user_1478,2025-12-29,1.0,1.0,1,2.25,-0.2380952380952382,0.0,True
user_1478,2026-01-05,1.0,1.0,2,2.25,-0.1785714285714286,0.0,True
user_1478,2026-01-12,1.0,1.0,4,2.25,0.0119047619047619,inf,False
user_1478,2026-01-19,0.0,0.0,11,2.25,-0.1547619047619047,0.0,False
user_1478,2026-01-26,0.0,0.0,18,2.25,-0.1071428571428572,0.0,False
user_1478,2026-02-02,0.0,0.0,25,2.25,-0.1190476190476191,0.0,True
user_1478,2026-02-09,0.0,0.0,32,2.25,-0.1071428571428571,0.0,True
user_1478,2026-02-16,0.0,0.0,39,2.25,-0.1785714285714285,0.0,True
user_1478,2026-02-23,0.0,0.0,46,2.25,-0.1428571428571429,0.0,True
user_1478,2026-03-02,0.0,0.0,53,2.25,-0.0833333333333333,0.0,True
user_1478,2026-03-09,0.0,0.0,60,2.25,0.0,inf,False
user_1479,2025-09-22,1.0,1.0,1,9.5,0.0,inf,False
user_1479,2025-09-29,10.0,3.0,0,9.5,8.999999999999996,inf,False
user_1479,2025-10-06,17.0,4.0,0,9.5,7.999999999999997,inf,False
user_1479,2025-10-13,10.0,4.0,0,9.5,3.4000000000000004,inf,False
user_1479,2025-10-20,0.0,0.0,7,9.5,-0.1999999999999997,0.0,False
user_1479,2025-10-27,0.0,0.0,14,9.5,-1.2,0.0,False
user_1479,2025-11-03,0.0,0.0,21,9.5,-1.4285714285714284,0.0,True
user_1479,2025-11-10,0.0,0.0,28,9.5,-1.404761904761905,0.0,True
user_1479,2025-11-17,0.0,0.0,35,9.5,-2.202380952380953,0.0,True
user_1479,2025-11-24,0.0,0.0,42,9.5,-2.0119047619047623,0.0,True
user_1479,2025-12-01,0.0,0.0,49,9.5,-0.8333333333333336,0.0,True
user_1479,2025-12-08,0.0,0.0,56,9.5,0.0,inf,False
user_1479,2025-12-15,0.0,0.0,63,9.5,0.0,inf,False
user_148,2025-12-29,4.0,3.0,2,3.0,0.0,inf,False
user_148,2026-01-05,5.0,3.0,1,3.0,0.9999999999999998,inf,False
user_148,2026-01-12,1.0,1.0,3,3.0,-1.4999999999999998,0.0,False
user_148,2026-01-19,2.0,2.0,1,3.0,-0.9999999999999998,0.5000000000000001,False
user_148,2026-01-26,6.0,4.0,0,3.0,0.0999999999999999,inf,False
user_148,2026-02-02,1.0,1.0,6,3.0,-0.3142857142857143,0.0,False
user_148,2026-02-09,2.0,2.0,0,3.0,-0.3214285714285714,1.5555555555555554,False
user_148,2026-02-16,3.0,2.0,3,3.0,-0.2142857142857143,6.999999999999997,False
user_148,2026-02-23,3.0,2.0,2,3.0,-0.1071428571428572,13.999999999999986,False
user_148,2026-03-02,2.0,1.0,1,3.0,0.0476190476190476,inf,False
user_148,2026-03-09,2.0,1.0,5,3.0,-0.1547619047619047,3.230769230769231,False
user_148,2026-03-16,0.0,0.0,12,3.0,-0.4404761904761907,0.0,False
user_148,2026-03-23,0.0,0.0,19,3.0,-0.25,0.0,True
user_148,2026-03-30,0.0,0.0,26,3.0,-0.4523809523809525,0.0,True
user_148,2026-04-06,0.0,0.0,33,3.0,-0.5238095238095241,0.0,True
user_148,2026-04-13,0.0,0.0,40,3.0,-0.4404761904761906,0.0,True
user_148,2026-04-20,0.0,0.0,47,3.0,-0.2857142857142858,0.0,True
user_148,2026-04-27,0.0,0.0,54,3.0,-0.1666666666666667,0.0,True
user_148,2026-05-04,0.0,0.0,61,3.0,0.0,inf,False
user_1480,2025-11-17,0.0,0.0,4,2.5,0.0,inf,False
user_1480,2025-11-24,1.0,1.0,3,2.5,0.9999999999999998,inf,False
user_1480,2025-12-01,4.0,2.0,0,2.5,1.9999999999999991,inf,False
user_1480,2025-12-08,5.0,2.0,3,2.5,1.7999999999999994,inf,False
user_1480,2025-12-15,2.0,1.0,0,2.5,0.8,inf,False
user_1480,2025-12-22,4.0,2.0,0,2.5,0.6857142857142858,inf,False
user_1480,2025-12-29,2.0,2.0,4,2.5,0.357142857142857,inf,False
user_1480,2026-01-05,1.0,1.0,4,2.5,0.1071428571428572,inf,False
user_1480,2026-01-12,0.0,0.0,11,2.5,-0.3452380952380953,0.0,False
user_1480,2026-01-19,0.0,0.0,18,2.5,-0.6904761904761907,0.0,False
user_1480,2026-01-26,0.0,0.0,25,2.5,-0.6904761904761907,0.0,True
user_1480,2026-02-02,0.0,0.0,32,2.5,-0.4880952380952382,0.0,True
user_1480,2026-02-09,0.0,0.0,39,2.5,-0.4880952380952382,0.0,True
user_1480,2026-02-16,0.0,0.0,46,2.5,-0.2261904761904762,0.0,True
user_1480,2026-02-23,0.0,0.0,53,2.5,-0.0833333333333333,0.0,True
user_1480,2026-03-02,0.0,0.0,60,2.5,0.0,inf,False
user_1481,2026-02-09,4.0,2.0,0,3.0,0.0,inf,False
user_1481,2026-02-16,0.0,0.0,7,3.0,-3.999999999999999,0.0,False
user_1481,2026-02-23,5.0,2.0,0,3.0,0.5000000000000001,inf,False
user_1481,2026-03-02,3.0,2.0,0,3.0,0.1999999999999999,inf,False
user_1481,2026-03-09,0.0,0.0,7,3.0,-0.5000000000000001,0.0,False
user_1481,2026-03-16,1.0,1.0,0,3.0,-0.4857142857142856,0.0,False
user_1481,2026-03-23,2.0,2.0,2,3.0,-0.3214285714285714,1.5555555555555554,False
user_1481,2026-03-30,3.0,2.0,1,3.0,-0.142857142857143,10.499999999999988,False
user_1481,2026-04-06,2.0,2.0,2,3.0,0.0238095238095238,inf,False
user_1481,2026-04-13,3.0,2.0,0,3.0,-0.1071428571428571,14.000000000000004,False
user_1481,2026-04-20,0.0,0.0,7,3.0,-0.0238095238095238,0.0,False
user_1481,2026-04-27,0.0,0.0,14,3.0,-0.0357142857142857,0.0,True
user_1481,2026-05-04,0.0,0.0,21,3.0,-0.2976190476190476,0.0,True
user_1481,2026-05-11,0.0,0.0,28,3.0,-0.4523809523809525,0.0,True
user_1481,2026-05-18,0.0,0.0,35,3.0,-0.4761904761904764,0.0,True
user_1481,2026-05-25,0.0,0.0,42,3.0,-0.3452380952380953,0.0,True
user_1481,2026-06-01,0.0,0.0,49,3.0,-0.25,0.0,True
user_1481,2026-06-08,0.0,0.0,56,3.0,0.0,inf,False
user_1481,2026-06-15,0.0,0.0,63,3.0,0.0,inf,False
user_1482,2026-01-12,3.0,2.0,0,5.25,0.0,inf,False
user_1482,2026-01-19,6.0,3.0,0,5.25,3.0,inf,False
user_1482,2026-01-26,5.0,4.0,1,5.25,0.9999999999999996,inf,False
user_1482,2026-02-02,7.0,4.0,0,5.25,1.0999999999999996,inf,False
user_1482,2026-02-09,5.0,3.0,0,5.25,0.5000000000000001,inf,False
user_1482,2026-02-16,0.0,0.0,7,5.25,-0.4571428571428571,0.0,False
user_1482,2026-02-23,0.0,0.0,14,5.25,-0.7499999999999999,0.0,False
user_1482,2026-03-02,0.0,0.0,21,5.25,-0.8095238095238096,0.0,True
user_1482,2026-03-09,0.0,0.0,28,5.25,-1.1071428571428577,0.0,True
user_1482,2026-03-16,0.0,0.0,35,5.25,-1.011904761904762,0.0,True
user_1482,2026-03-23,0.0,0.0,42,5.25,-0.8809523809523812,0.0,True
user_1482,2026-03-30,0.0,0.0,49,5.25,-0.4166666666666668,0.0,True
user_1482,2026-04-06,0.0,0.0,56,5.25,0.0,inf,False
user_1482,2026-04-13,0.0,0.0,63,5.25,0.0,inf,False
user_1483,2026-04-06,0.0,0.0,4,5.0,0.0,inf,False
user_1483,2026-04-13,7.0,3.0,0,5.0,6.999999999999998,inf,False
user_1483,2026-04-20,5.0,3.0,0,5.0,2.4999999999999987,inf,False
user_1483,2026-04-27,8.0,3.0,0,5.0,2.1999999999999997,inf,False
user_1483,2026-05-04,3.0,2.0,4,5.0,0.7000000000000002,inf,False
user_1483,2026-05-11,0.0,0.0,11,5.0,-0.2571428571428569,0.0,False
user_1483,2026-05-18,0.0,0.0,18,5.0,-0.5714285714285713,0.0,False
user_1483,2026-05-25,0.0,0.0,25,5.0,-0.6547619047619048,0.0,True
user_1483,2026-06-01,0.0,0.0,32,5.0,-1.2023809523809528,0.0,True
user_1483,2026-06-08,0.0,0.0,39,5.0,-1.0000000000000002,0.0,True
user_1483,2026-06-15,0.0,0.0,46,5.0,-0.8452380952380955,0.0,True
user_1483,2026-06-22,0.0,0.0,53,5.0,-0.25,0.0,True
user_1483,2026-06-29,0.0,0.0,60,5.0,0.0,inf,False
user_1484,2025-08-11,2.0,2.0,0,1.75,0.0,inf,False
user_1484,2025-08-18,1.0,1.0,0,1.75,-0.9999999999999998,0.125,False
user_1484,2025-08-25,1.0,1.0,0,1.75,-0.4999999999999998,0.2500000000000001,False
user_1484,2025-09-01,3.0,2.0,2,1.75,0.2999999999999999,inf,False
user_1484,2025-09-08,4.0,2.0,0,1.75,0.6,inf,False
user_1484,2025-09-15,1.0,1.0,3,1.75,0.1714285714285714,inf,False
user_1484,2025-09-22,1.0,1.0,2,1.75,0.0,inf,False
user_1484,2025-09-29,0.0,0.0,9,1.75,-0.1547619047619048,0.0,False
user_1484,2025-10-06,0.0,0.0,16,1.75,-0.25,0.0,False
user_1484,2025-10-13,1.0,1.0,0,1.75,-0.3214285714285715,0.3888888888888888,False
user_1484,2025-10-20,1.0,1.0,0,1.75,-0.3928571428571428,0.3181818181818182,False
user_1484,2025-10-27,2.0,1.0,5,1.75,-0.1666666666666667,6.749999999999997,False
user_1484,2025-11-03,1.0,1.0,4,1.75,0.1071428571428571,inf,False
user_1484,2025-11-10,3.0,1.0,1,1.75,0.2976190476190477,inf,False
user_1484,2025-11-17,1.0,1.0,4,1.75,0.2738095238095238,inf,False
user_1484,2025-11-24,0.0,0.0,11,1.75,0.0595238095238095,inf,False
user_1484,2025-12-01,0.0,0.0,18,1.75,-0.1547619047619047,0.0,False
user_1484,2025-12-08,0.0,0.0,25,1.75,-0.261904761904762,0.0,False
user_1484,2025-12-15,0.0,0.0,32,1.75,-0.3452380952380953,0.0,True
user_1484,2025-12-22,0.0,0.0,39,1.75,-0.2976190476190477,0.0,True
user_1484,2025-12-29,0.0,0.0,46,1.75,-0.3095238095238097,0.0,True
user_1484,2026-01-05,0.0,0.0,53,1.75,-0.0833333333333333,0.0,True
user_1484,2026-01-12,0.0,0.0,60,1.75,0.0,inf,False
user_1485,2026-04-13,6.0,3.0,0,5.25,0.0,inf,False
user_1485,2026-04-20,9.0,3.0,0,5.25,3.0,inf,False
user_1485,2026-04-27,4.0,2.0,0,5.25,-0.9999999999999998,1.3750000000000002,False
user_1485,2026-05-04,2.0,2.0,1,5.25,-1.6999999999999995,0.0,False
user_1485,2026-05-11,4.0,3.0,4,5.25,-1.1,1.2500000000000002,False
user_1485,2026-05-18,0.0,0.0,11,5.25,-1.342857142857143,0.0,True
user_1485,2026-05-25,0.0,0.0,18,5.25,-1.2857142857142854,0.0,True
user_1485,2026-06-01,0.0,0.0,25,5.25,-1.1547619047619049,0.0,True
user_1485,2026-06-08,0.0,0.0,32,5.25,-1.107142857142858,0.0,True
user_1485,2026-06-15,0.0,0.0,39,5.25,-0.5952380952380955,0.0,True
user_1485,2026-06-22,0.0,0.0,46,5.25,-0.4047619047619049,0.0,True
user_1485,2026-06-29,0.0,0.0,53,5.25,-0.3333333333333335,0.0,True
user_1485,2026-07-06,0.0,0.0,60,5.25,0.0,inf,False
user_1486,2026-03-23,1.0,1.0,1,1.25,0.0,inf,False
user_1486,2026-03-30,2.0,2.0,0,1.25,0.9999999999999998,inf,False
user_1486,2026-04-06,0.0,0.0,7,1.25,-0.4999999999999999,0.0,False
user_1486,2026-04-13,2.0,2.0,2,1.25,0.0999999999999999,inf,False
user_1486,2026-04-20,1.0,1.0,6,1.25,8.777083671441753e-18,inf,False
user_1486,2026-04-27,1.0,1.0,0,1.25,-0.0285714285714285,13.125000000000004,False
user_1486,2026-05-04,1.0,1.0,2,1.25,-0.0357142857142857,10.5,False
user_1486,2026-05-11,3.0,3.0,1,1.25,0.130952380952381,inf,False
user_1486,2026-05-18,1.0,1.0,4,1.25,0.0595238095238095,inf,False
user_1486,2026-05-25,0.0,0.0,11,1.25,0.0119047619047619,inf,False
user_1486,2026-06-01,3.0,2.0,1,1.25,0.0476190476190476,inf,False
user_1486,2026-06-08,1.0,1.0,1,1.25,0.0595238095238095,inf,False
user_1486,2026-06-15,1.0,1.0,5,1.25,-0.0119047619047619,31.49999999999999,False
user_1486,2026-06-22,3.0,2.0,1,1.25,0.0833333333333333,inf,False
user_1486,2026-06-29,1.0,1.0,2,1.25,-0.0357142857142857,10.499999999999991,False
user_1486,2026-07-06,2.0,2.0,1,1.25,0.1428571428571429,inf,False
user_1486,2026-07-13,0.0,0.0,8,1.25,-0.0357142857142857,0.0,False
user_1486,2026-07-20,1.0,1.0,6,1.25,-0.2142857142857143,1.7499999999999991,False
user_1486,2026-07-27,1.0,1.0,6,1.25,-0.0952380952380952,3.937499999999999,False
user_1486,2026-08-03,3.0,2.0,0,1.25,0.0238095238095238,inf,False
user_1486,2026-08-10,0.0,0.0,7,1.25,-0.1547619047619047,0.0,False
user_1487,2025-10-06,1.0,1.0,0,3.25,0.0,inf,False
user_1487,2025-10-13,2.0,1.0,1,3.25,0.9999999999999998,inf,False
user_1487,2025-10-20,6.0,3.0,1,3.25,2.499999999999999,inf,False
user_1487,2025-10-27,4.0,2.0,3,3.25,1.2999999999999998,inf,False
user_1487,2025-11-03,2.0,2.0,0,3.25,0.3999999999999999,inf,False
user_1487,2025-11-10,2.0,2.0,4,3.25,0.0857142857142857,inf,False
user_1487,2025-11-17,3.0,2.0,2,3.25,0.0714285714285713,inf,False
user_1487,2025-11-24,0.0,0.0,9,3.25,-0.1904761904761905,0.0,False
user_1487,2025-12-01,0.0,0.0,16,3.25,-0.5595238095238096,0.0,False
user_1487,2025-12-08,0.0,0.0,23,3.25,-0.7976190476190479,0.0,True
user_1487,2025-12-15,0.0,0.0,30,3.25,-0.5595238095238098,0.0,True
user_1487,2025-12-22,0.0,0.0,37,3.25,-0.3928571428571428,0.0,True
user_1487,2025-12-29,0.0,0.0,44,3.25,-0.3452380952380953,0.0,True
user_1487,2026-01-05,0.0,0.0,51,3.25,-0.25,0.0,True
user_1487,2026-01-12,0.0,0.0,58,3.25,0.0,inf,False
user_1487,2026-01-19,0.0,0.0,65,3.25,0.0,inf,False
user_1488,2025-09-22,19.0,4.0,0,6.5,0.0,inf,False
user_1488,2025-09-29,7.0,4.0,6,6.5,-11.999999999999998,0.3125,False
user_1488,2025-10-06,0.0,0.0,13,6.5,-9.499999999999996,0.0,False
user_1488,2025-10-13,0.0,0.0,20,6.5,-6.399999999999998,0.0,True
user_1488,2025-10-20,0.0,0.0,27,6.5,-4.500000000000001,0.0,True
user_1488,2025-10-27,0.0,0.0,34,6.5,-3.314285714285715,0.0,True
user_1488,2025-11-03,0.0,0.0,41,6.5,-2.5357142857142856,0.0,True
user_1488,2025-11-10,0.0,0.0,48,6.5,-2.000000000000001,0.0,True
user_1488,2025-11-17,0.0,0.0,55,6.5,-0.5833333333333334,0.0,True
user_1488,2025-11-24,0.0,0.0,62,6.5,0.0,inf,False
user_1489,2026-05-25,4.0,4.0,0,3.5,0.0,inf,False
user_1489,2026-06-01,4.0,3.0,0,3.5,0.0,inf,False
user_1489,2026-06-08,3.0,3.0,1,3.5,-0.4999999999999998,2.5000000000000013,False
user_1489,2026-06-15,3.0,2.0,0,3.5,-0.3999999999999999,3.125000000000001,False
user_1489,2026-06-22,1.0,1.0,0,3.5,-0.6999999999999998,0.0,True
user_1489,2026-06-29,4.0,2.0,0,3.5,-0.2571428571428573,8.749999999999995,False
user_1489,2026-07-06,1.0,1.0,4,3.5,-0.3928571428571428,0.0,True
user_1489,2026-07-13,0.0,0.0,11,3.5,-0.5000000000000001,0.0,True
user_1489,2026-07-20,0.0,0.0,18,3.5,-0.5476190476190479,0.0,True
user_1489,2026-07-27,0.0,0.0,25,3.5,-0.5000000000000001,0.0,True
user_1489,2026-08-03,0.0,0.0,32,3.5,-0.4642857142857145,0.0,True
user_1489,2026-08-10,0.0,0.0,39,3.5,-0.3571428571428573,0.0,True
user_149,2026-05-18,0.0,0.0,0,0.5,0.0,inf,False
user_149,2026-05-25,0.0,0.0,7,0.5,0.0,inf,False
user_149,2026-06-01,0.0,0.0,14,0.5,0.0,inf,False
user_149,2026-06-08,2.0,2.0,4,0.5,0.5999999999999999,inf,False
user_149,2026-06-15,2.0,2.0,2,0.5,0.6000000000000001,inf,False
user_149,2026-06-22,0.0,0.0,9,0.5,0.2285714285714286,inf,False
user_149,2026-06-29,1.0,1.0,6,0.5,0.1785714285714285,inf,False
user_149,2026-07-06,4.0,2.0,0,0.5,0.392857142857143,inf,False
user_149,2026-07-13,0.0,0.0,7,0.5,0.1785714285714286,inf,False
user_149,2026-07-20,1.0,1.0,6,0.5,0.0476190476190476,inf,False
user_149,2026-07-27,2.0,2.0,3,0.5,-0.0238095238095238,73.49999999999991,False
user_149,2026-08-03,0.0,0.0,10,0.5,-0.0952380952380953,0.0,False
user_149,2026-08-10,1.0,1.0,6,0.5,-0.0357142857142857,21.0,False
user_1490,2026-03-02,0.0,0.0,1,4.0,0.0,inf,False
user_1490,2026-03-09,5.0,3.0,0,4.0,4.999999999999998,inf,False
user_1490,2026-03-16,4.0,3.0,1,4.0,1.9999999999999991,inf,False
user_1490,2026-03-23,7.0,4.0,0,4.0,1.9999999999999996,inf,False
user_1490,2026-03-30,2.0,2.0,0,4.0,0.6,inf,False
user_1490,2026-04-06,4.0,3.0,0,4.0,0.4000000000000001,inf,False
user_1490,2026-04-13,3.0,2.0,4,4.0,0.1785714285714284,inf,False
user_1490,2026-04-20,0.0,0.0,11,4.0,-0.1785714285714284,0.0,False
user_1490,2026-04-27,0.0,0.0,18,4.0,-0.7738095238095243,0.0,False
user_1490,2026-05-04,0.0,0.0,25,4.0,-0.8333333333333336,0.0,True
user_1490,2026-05-11,0.0,0.0,32,4.0,-0.8809523809523812,0.0,True
user_1490,2026-05-18,0.0,0.0,39,4.0,-0.5119047619047622,0.0,True
user_1490,2026-05-25,0.0,0.0,46,4.0,-0.511904761904762,0.0,True
user_1490,2026-06-01,0.0,0.0,53,4.0,-0.25,0.0,True
user_1490,2026-06-08,0.0,0.0,60,4.0,0.0,inf,False
user_1491,2026-03-16,3.0,2.0,1,3.75,0.0,inf,False
user_1491,2026-03-23,3.0,3.0,0,3.75,0.0,inf,False
user_1491,2026-03-30,3.0,2.0,0,3.75,0.0,inf,False
user_1491,2026-04-06,6.0,3.0,0,3.75,0.8999999999999999,inf,False
user_1491,2026-04-13,2.0,1.0,2,3.75,0.1,inf,False
user_1491,2026-04-20,1.0,1.0,1,3.75,-0.2857142857142857,0.0,False
user_1491,2026-04-27,2.0,2.0,1,3.75,-0.2857142857142856,0.4375000000000001,False
user_1491,2026-05-04,7.0,4.0,1,3.75,0.1547619047619047,inf,False
user_1491,2026-05-11,2.0,2.0,0,3.75,-2.5696669785706162e-17,inf,False
user_1491,2026-05-18,1.0,1.0,5,3.75,-0.2142857142857143,0.0,False
user_1491,2026-05-25,0.0,0.0,12,3.75,-0.4642857142857142,0.0,True
user_1491,2026-06-01,0.0,0.0,19,3.75,-0.3214285714285714,0.0,True
user_1491,2026-06-08,0.0,0.0,26,3.75,-0.4642857142857144,0.0,True
user_1491,2026-06-15,0.0,0.0,33,3.75,-0.6666666666666669,0.0,True
user_1491,2026-06-22,0.0,0.0,40,3.75,-0.7380952380952384,0.0,True
user_1491,2026-06-29,0.0,0.0,47,3.75,-0.2261904761904762,0.0,True
user_1491,2026-07-06,0.0,0.0,54,3.75,-0.0833333333333333,0.0,True
user_1491,2026-07-13,0.0,0.0,61,3.75,0.0,inf,False
user_1492,2025-08-11,3.0,2.0,0,5.25,0.0,inf,False
user_1492,2025-08-18,7.0,2.0,0,5.25,3.999999999999999,inf,False
user_1492,2025-08-25,7.0,4.0,1,5.25,1.9999999999999991,inf,False
user_1492,2025-09-01,4.0,2.0,0,5.25,0.2999999999999998,inf,False
user_1492,2025-09-08,5.0,4.0,0,5.25,0.1000000000000001,inf,False
user_1492,2025-09-15,9.0,4.0,4,5.25,0.6000000000000002,inf,False
user_1492,2025-09-22,0.0,0.0,11,5.25,-0.25,0.0,False
user_1492,2025-09-29,0.0,0.0,18,5.25,-0.5833333333333335,0.0,False
user_1492,2025-10-06,0.0,0.0,25,5.25,-1.0952380952380951,0.0,True
user_1492,2025-10-13,0.0,0.0,32,5.25,-1.1071428571428577,0.0,True
user_1492,2025-10-20,0.0,0.0,39,5.25,-0.9523809523809528,0.0,True
user_1492,2025-10-27,0.0,0.0,46,5.25,-0.9523809523809528,0.0,True
user_1492,2025-11-03,0.0,0.0,53,5.25,-0.7500000000000003,0.0,True
user_1492,2025-11-10,0.0,0.0,60,5.25,0.0,inf,False
user_1493,2026-03-30,3.0,2.0,0,4.0,0.0,inf,False
user_1493,2026-04-06,2.0,2.0,6,4.0,-0.9999999999999998,0.0,False
user_1493,2026-04-13,6.0,3.0,1,4.0,1.4999999999999998,inf,False
user_1493,2026-04-20,5.0,4.0,0,4.0,0.9999999999999998,inf,False
user_1493,2026-04-27,1.0,1.0,2,4.0,-0.0999999999999999,0.0,False
user_1493,2026-05-04,4.0,3.0,2,4.0,0.0285714285714285,inf,False
user_1493,2026-05-11,0.0,0.0,9,4.0,-0.357142857142857,0.0,False
user_1493,2026-05-18,0.0,0.0,16,4.0,-0.4880952380952381,0.0,False
user_1493,2026-05-25,0.0,0.0,23,4.0,-0.6666666666666669,0.0,True
user_1493,2026-06-01,0.0,0.0,30,4.0,-0.8809523809523812,0.0,True
user_1493,2026-06-08,0.0,0.0,37,4.0,-0.6190476190476194,0.0,True
user_1493,2026-06-15,0.0,0.0,44,4.0,-0.3214285714285715,0.0,True
user_1493,2026-06-22,0.0,0.0,51,4.0,-0.3333333333333335,0.0,True
user_1493,2026-06-29,0.0,0.0,58,4.0,0.0,inf,False
user_1493,2026-07-06,0.0,0.0,65,4.0,0.0,inf,False
user_1494,2026-03-02,0.0,0.0,2,2.5,0.0,inf,False
user_1494,2026-03-09,3.0,2.0,1,2.5,3.0,inf,False
user_1494,2026-03-16,3.0,2.0,0,2.5,1.4999999999999991,inf,False
user_1494,2026-03-23,4.0,2.0,0,2.5,1.1999999999999995,inf,False
user_1494,2026-03-30,2.0,1.0,0,2.5,0.5000000000000001,inf,False
user_1494,2026-04-06,1.0,1.0,6,2.5,0.0857142857142858,inf,False
user_1494,2026-04-13,1.0,1.0,0,2.5,-0.0714285714285714,0.0,False
user_1494,2026-04-20,1.0,1.0,5,2.5,-0.1309523809523809,0.0,False
user_1494,2026-04-27,2.0,2.0,4,2.5,-0.3214285714285716,2.333333333333332,False
user_1494,2026-05-04,0.0,0.0,11,2.5,-0.4047619047619049,0.0,True
user_1494,2026-05-11,1.0,1.0,0,2.5,-0.3333333333333335,0.0,True
user_1494,2026-05-18,1.0,1.0,6,2.5,-0.1071428571428572,0.0,True
user_1494,2026-05-25,0.0,0.0,13,2.5,-0.1071428571428571,0.0,True
user_1494,2026-06-01,0.0,0.0,20,2.5,-0.1666666666666667,0.0,True
user_1494,2026-06-08,0.0,0.0,27,2.5,-0.2023809523809524,0.0,True
user_1494,2026-06-15,0.0,0.0,34,2.5,-0.2142857142857143,0.0,True
user_1494,2026-06-22,0.0,0.0,41,2.5,-0.0952380952380952,0.0,True
user_1494,2026-06-29,0.0,0.0,48,2.5,-0.1428571428571429,0.0,True
user_1494,2026-07-06,0.0,0.0,55,2.5,-0.0833333333333333,0.0,True
user_1494,2026-07-13,0.0,0.0,62,2.5,0.0,inf,False
user_1495,2025-09-22,0.0,0.0,0,1.5,0.0,inf,False
user_1495,2025-09-29,3.0,3.0,4,1.5,3.0,inf,False
user_1495,2025-10-06,2.0,2.0,1,1.5,0.9999999999999996,inf,False
user_1495,2025-10-13,1.0,1.0,6,1.5,0.1999999999999998,inf,False
user_1495,2025-10-20,1.0,1.0,0,1.5,7.021666937153402e-17,inf,False
